lab_name,testcode,name,addnames,paneldetails,panelnames,posttests,preparment,kind,limitations,vessel,color,volume,bloodamount,pretransportconditions,transportconditions,maxtime,addressee,testpurpose,clinicalinfo,method,processingtime,specialdays,outtermonitoring,pricecode,comments
גסטרואנטרולוגיה,800104010,Vedolizumab Drug level,ENTYVIO Drug level,,,,ללא ,דם,רמת התרופה תלויה במועד לקיחת הדם אחרי התחלת הטיפול,מבחנת ג'ל פקק כתום‏,orange,0.5 ml,0.5 ml,קירור,קירור,4 ימים,מוקד מעבדות,ניטור רמת התרופה וודוליזומאב בדם‏,"ודוליזומאב (Vedolizumab) או אנטיביו (Entyvio) היא תרופה ביולוגית לטיפול בחולים הסובלים ממחלות מעי דלקתיות, ובהן  קרוהן וקוליטיס. ודוליזומאב חוסמת את החלבון אינטגרין אלפא 4 בטא 7, אשר נמצא על פני תאים לימפוציטיים במערכת החיסון. הלימפוציטים מפרישים מתווכים דלקתיים, וחסימת החלבון מונעת את מעברם מכלי הדם של המעי לרקמת המעי ובכך נמנעת הפעילות הדלקתית של תאים אילו במעי בלבד.
התרופה היא ייעודית למעי ולכן היא לא משפיעה על המערכת החיסונית במקומות אחרים בגוף. במחלות מעי דלקתיות, נמצא שחסימת הפעילות של חלבון זה מפחיתה את הפעילות הדלקתית במעי ואף מאפשרת ריפוי של רירית המעי. השיפור מתבטא גם בהרגשה הכללית, בהפחתת  כאבי הבטן ואף בהיעלמותם המוחלטת, בירידה או בהיעלמותם של  השלשולים ובמדדים דלקתיים בבדיקות.
",אלייזה‏,30 יום,לא,ללא,80299,
המעבדה לפריון הגבר ובנק הזרע,558322000,Sperm preparation for Intra Uterine Insemination,השבחת זרע,,,,מומלץ להימנע משפיכת זרע 48 שעות,זרע,סיכוי להשגת הריון בהזרעה נמוך כאשר סך הזרעונים הנעים קטן מ-2 מיליון ,כוסית שתן סטרילית,-- No Color assigned --,כל השפיכה‏,,טמפ' חדר,טמפ' חדר,שעה ממתן הדגימה,היחידה לפריון הגבר ובנק הזרע,הכנת הזרע לטיפול פוריות בהזרקה תוך רחמית‏, תאי זרע מתים או פגומים יסולקו ותתקבל דגימה מרוכזת של זרע איכותי בעל תנועתיות וספירה גבוהות. הזרע יוזרק לרחם באמצעות צנתר מיוחד (קטטר) שיוחדר דרך הנרתיק וצוואר הרחם,עבודה עם צנטריפוגה,1 ימים,ימי שישי בבוקר בתיאום מראש,אין,58323,אין 
המעבדה לפריון הגבר ובנק הזרע,554505010,Testicular biopsy,ביופסיית אשך,,,,רקמת האשך נלקחת בניתוח TESE למיצוי זרעונים מהאשך ,רקמת אשך,אין,אין,-- No Color assigned --,1 mg,,טמפ' חדר,טמפ' חדר,אין,היחידה לפריון הגבר ובנק הזרע,ברור היסטו-פתולוגי‏,"בירור היסטופתולוגי של האשך, מסביר את סיבת הניתוח לגבר האזואוספרמי",פיקסציה בבואן‏,30 ימים,לא,אין,C6212,אין
המעבדה המרכזית לביוכימיה קלינית,830509,methemoglobin-whole blood,methemoglobin,,,,,דם מלא,"במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏",מזרק יעודי לבדיקת גזים ואלקטרוליטים‏,-- No Color assigned --,"1.5 מ""ל  דם מלא‏",…..,,,,היחידה לבדיקות דחופות של המעבדה המרכזית,ניטור רמות פרקציית הממוגלובין המכילה ברזל מחומצן,"המוגלובין שמכיל ברזל מחומצן אינו זמין לקשירת חמצן, עלייה במטהמוגלובין תגרום להיפוקסיה וקשורה בהרעלות ונשימת גזים רעילים. בתינוקות המעבר בין המוגלובין עוברי להמוגלובין מלווה בעלייה ברמות מטהמוגלובין",ספקטרופוטומטריה‏,1 שעה,כן,RIQAS,…..,
המעבדה המרכזית לביוכימיה קלינית,828030,pH,blood gases pH,,,,,,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏. חשיפה לאויר גורמת להטייה בתוצאות",מזרק יעודי לבדיקת גזים ואלקטרוליטים,-- No Color assigned --,"1.5 מ""ל  דם מלא","1.5 מ""ל  דם מלא",,"גורמי פנים: טמפ החדר, במידה ויש עיכוב במשלוח הגדימה לשמור בקירור, להקפיד על סגירה טובה של המזרק ללא נוכחות אויר",,היחידה לבדיקות דחופות של המעבדה המרכזית,ניטור חומציות הדם כחלק מבירור הפרעות מאזן חומצה בסיס,"חומציות יתר בדם יכולה להיגרם כתוצאה מבעיות נשימה-חמצת נשימתית, או מבעיות בכליות ובחילוף החומרים- חמצת מטבולית. בסיסיות הדם גם כן יכולה להיגרם כתוצאה מבעיות במערכת הנשימה או מסיבות הקשורות בחילוף החומרים בגוף.
בסיסיות על רקע נשימתי יכולה להיגרם מהרעלת סאליצילאטים, חרדה, חום גבוה, פעילות יתר של בלוטת התריס ותסחיף דם לריאות.
בסיסיות על רקע בעיות בחילוף חומרים יכולה להיגרם כתוצאה מהקאות, שאיבת תוכן מהקיבה, חסימת מעי, איבוד אשלגן, מתן עודף נתרן ביקארבונאט וכישלון כבד. 
",אלקטרוכימיה,1 שעות,24/7,RIQAS,.....,
המעבדה המרכזית לביוכימיה קלינית,823300,ionized calcium -whole blood,ionized calcium,,,,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏",דם מלא,עליה של 0.1 ב-pH מורידה ריכוז  +Ca2 ב-4-5%.  הפרין עלול להשפיע על התוצאות על כן יש להשתמש במזרק תקני בלבד.,מזרק יעודי לבדיקת גזים ואלקטרוליטים‏,-- No Color assigned --,"1.5 מ""ל  דם מלא‏","1.5 מ""ל דם מלא במזרק תקני",,גורמי פנים: טמפ החדר. גורמי חוץ בקירור,,היחידה לבדיקות דחופות של המעבדה המרכזית,הערכת ריכוז יוני הסידן האקטיביים ,יוני הסידן החופשיים מהוים כ-45% מכלל הסין הנמצא בדם. הסידן היוני מאפשר תפקוד תקין של שריר הלב והמערכת העצבית. ריכוז יוני הסידן נשמר באופן הדוק. הפרת המאזן יכולה לגרום להפרעות קצב והפרועות נוירונליות. המדידה מבוצעת יחד עם pH.החומציות משפיע על ריכוז יוני הסידן החופשיים,אלקטרוכימיה‏,1 שעות,24/7,RIQAS,.....,
וירולוגיה וסרולוגיה,191071,Herpes simplex/ VZ RT-PCR CSF,,807090050,Herpes type 1,,,CSF,,פקק שחור סטרילית‏,-- No Color assigned --,"  0.5מ""ל נוזל שדרה",,,קירור,"בהקדם האפשרי , לא יאוחר מ 72 שעות",המעבדה המיקרוביולוגית,זיהוי הנגיף HSV1 ‏ בנוזל שידרה,,RT-PCR‏,ימים 7,לא,CAP,87250,מחיר לפרופיל
וירולוגיה וסרולוגיה,191071,Herpes simplex/ VZ RT-PCR CSF,,807091050,Herpes type 2,,,CSF,,פקק שחור סטרילית‏,-- No Color assigned --,"  0.5מ""ל נוזל שדרה",,,קירור,"בהקדם האפשרי , לא יאוחר מ 72 שעות",המעבדה המיקרוביולוגית,זיהוי הנגיף HSV2 ‏ בנוזל שידרה,,RT-PCR‏,,לא,CAP,87250,מחיר לפרופיל
וירולוגיה וסרולוגיה,191071,Herpes simplex/ VZ RT-PCR CSF,,805779050,Varicella zoster,,,CSF,,פקק שחור סטרילית‏,-- No Color assigned --,"  0.5מ""ל נוזל שדרה",,,קירור,"בהקדם האפשרי , לא יאוחר מ 72 שעות",המעבדה המיקרוביולוגית,זיהוי הנגיף VZ ‏ בנוזל שידרה,,RT-PCR‏,,לא,CAP,87250,מחיר לפרופיל
המעבדה המרכזית לביוכימיה קלינית,35650,base excess,base excess of extracellular fluid,,,,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים",דם מלא,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏. חשיפה לאויר גורמת להטייה בתוצאות",מזרק יעודי לבדיקת גזים ואלקטרוליטים‏,-- No Color assigned --,"1.5 מ""ל דם מלא ","1.5 מ""ל  דם מלא",,"גורמי פנים: טמפ החדר, במידה ויש עיכוב במשלוח הגדימה לשמור בקירור, להקפיד על סגירה טובה של המזרק ללא נוכחות אויר",,היחידה לבדיקות דחופות של המעבדה המרכזית,"ניטור מאזן חומצה בסיס, ",ערכים חיוביים מעידים על עודף בסיס ושליליים על חוסר בסיס. מאזן חומצה בסיס יכול להיות מופר במצבים של חמצת מטבולית/ נשימתית או שילוב של שניהם. האנליטים בפאנל המשפיעים על המאזן בין החומצה לבסיס הם: ביקרבונט ופחמן דו חמצני.,מחושב,1 שעות,24/7,לא רלונטי לחישוב,.....,
המעבדה המרכזית לביוכימיה קלינית,35560,bicarbonate,actual bicarbonate,,,,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים",דם מלא,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏. חשיפה לאויר גורמת להטייה בתוצאות",מזרק יעודי לבדיקת גזים ואלקטרוליטים‏,-- No Color assigned --,"1.5 מ""ל  דם מלא","1.5 מ""ל  דם מלא",,"גורמי פנים: טמפ החדר, במידה ויש עיכוב במשלוח הגדימה לשמור בקירור, להקפיד על סגירה טובה של המזרק ללא נוכחות אויר",,היחידה לבדיקות דחופות של המעבדה המרכזית,"ניטור מאזן חומצה בסיס, ","מרכיב עיקרי בבופר החוץ תאי ובזרם הדם, מחסור בביקרבונט עלול להוביל לחמצת. ",מחושב,1 שעות,24/7,לא רלונטי לחישוב,.....,
המעבדה המרכזית לביוכימיה קלינית,35550,pO2,blood gases pO2,,,,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏",,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏. חשיפה לאויר גורמת להטייה בתוצאות",מזרק יעודי לבדיקת גזים ואלקטרוליטים‏,-- No Color assigned --,"1.5 מ""ל  דם מלא‏","1.5 מ""ל  דם מלא‏",,גורמי פנים: טמפ החדר. גורמי חוץ בקירור,,היחידה לבדיקות דחופות של המעבדה המרכזית,חלק מפאנל גזים ,ניטור רמות לחץ חלקי של פחמן דו חמצני חיוני להערכת פעילות הנשימה.,אלקטרוכימיה‏,1 שעות,24/7,RIQAS,.....,
המעבדה המרכזית לביוכימיה קלינית,35540,pCO2,blood gases pCO2,,,,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏",דם מלא,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏. חשיפה לאויר גורמת להטייה בתוצאות",מזרק יעודי לבדיקת גזים ואלקטרוליטים‏,-- No Color assigned --,"1.5 מ""ל  דם מלא‏","1.5 מ""ל  דם מלא‏",,גורמי פנים: טמפ החדר. גורמי חוץ בקירור,,היחידה לבדיקות דחופות של המעבדה המרכזית,חלק מפאנל גזים ,ניטור רמות לחץ חלקי של פחמן דו חמצני חיוני להערכת פעילות הנשימה.,אלקטרוכימיה‏,1 שעות,24/7,RIQAS,.....,
המעבדה המרכזית לביוכימיה קלינית,35530,pH in fluid,pH in body fluids,,,,,,,מבחנה ללא תוספים‏,-- No Color assigned --,"0.5  מ""ל נוזל",,,,,מוקד נוזלים ,,…..,אלקטרוכימיה‏,1 שעות,יש לשלוח בדיקות ליחידה לבדיקות דחופות של המעבדה המרכזית רק בשעות בהן מוקד נוזלים אינו פעיל.,CAP,883986210,
המעבדה המרכזית לביוכימיה קלינית,35510,total hemoglobin,total hemoglobin,,,,,דם מלא,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏",מזרק יעודי לבדיקת גזים ואלקטרוליטים‏,-- No Color assigned --,"1.5 מ""ל  דם מלא‏",…..,,,,היחידה לבדיקות דחופות של המעבדה המרכזית,…..,…..,ספקטרופוטומטריה‏,1 שעה,24/7,RIQAS,…..,
המעבדה המרכזית לביוכימיה קלינית,22940,oxyhemoglobin,O2Hb,,,,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏",דם מלא,"דם מלא במזרק יעודי, לערבב היטב מיד לאחר הלקיחה למניעת קרישים‏. חשיפה לאויר גורמת להטייה בתוצאות",מזרק יעודי לבדיקת גזים ואלקטרוליטים‏,-- No Color assigned --,"1.5 מ""ל  דם מלא‏","1.5 מ""ל  דם מלא‏",,גורמי פנים וחוץ: טמפ החדר. ,,היחידה לבדיקות דחופות של המעבדה המרכזית,חלק מבירור סטטוס המוגלובין,השיעור היחסי של ההמוגלובין הקשור למולקולת חמצן מסך ההמוגלובין הכולל. השיעור מחושב מסך ההמוגלובין הקשור לפחמן דו חמצני ביחס לסך הממוגלובין הכולל,ספקטרופוטומטריה‏,1 שעות,24/7,RIQAS,.....,
